age,Clean_person_emp_length,deafult_flag,income,loan_amnt,loan_grade,loan_int_rate,loan_intent,loan_status,pct_income,person_cred_hist_length,person_home_ownership
29,11,0,74000,1000,B,9.91,DEBTCONSOLIDATION,0,0.01,5,RENT
29,11,0,75000,4200,B,10.99,HOMEIMPROVEMENT,0,0.06,6,MORTGAGE
29,11,0,75000,10000,A,5.42,MEDICAL,0,0.13,9,MORTGAGE
29,11,0,82450,7500,E,14.5,MEDICAL,1,0.08,9,MORTGAGE
29,11,0,84000,15000,A,6.99,MEDICAL,0,0.18,7,MORTGAGE
29,11,0,84000,15000,B,12.18,EDUCATION,0,0.18,10,OWN
29,11,0,98000,1825,C,14.27,DEBTCONSOLIDATION,0,0.02,6,MORTGAGE
29,11,0,108000,16000,B,11.09,EDUCATION,1,0.15,7,RENT
29,11,0,110000,12000,B,10.37,VENTURE,0,0.11,10,MORTGAGE
29,11,0,112500,3000,C,13.35,EDUCATION,0,0.03,10,MORTGAGE
29,11,0,114000,14000,A,11.09,MEDICAL,0,0.12,6,MORTGAGE
29,11,0,118400,35000,A,7.9,EDUCATION,0,0.3,7,MORTGAGE
29,11,0,118400,35000,A,7.9,EDUCATION,0,0.3,8,MORTGAGE
29,11,0,120000,16000,B,12.42,VENTURE,0,0.13,9,MORTGAGE
29,11,0,124000,2000,A,5.42,HOMEIMPROVEMENT,0,0.02,7,MORTGAGE
29,11,0,125800,9000,D,16.77,MEDICAL,1,0.06,8,RENT
29,11,0,126000,15000,A,7.88,HOMEIMPROVEMENT,0,0.12,8,MORTGAGE
29,11,0,130900,4800,B,11.71,VENTURE,0,0.04,9,MORTGAGE
29,11,0,144000,7000,B,10.59,MEDICAL,0,0.05,10,MORTGAGE
29,11,0,225000,24250,B,11.09,PERSONAL,0,0.11,7,OWN
29,11,0,228000,35000,D,14.91,DEBTCONSOLIDATION,1,0.15,8,MORTGAGE
29,11,0,240000,35000,D,14.91,PERSONAL,0,0.15,6,MORTGAGE
29,11,1,35000,4200,C,12.99,MEDICAL,0,0.12,7,OWN
29,11,1,40800,3200,C,14.22,HOMEIMPROVEMENT,0,0.08,10,MORTGAGE
29,11,1,46000,13250,D,17.27,MEDICAL,1,0.29,6,RENT
29,11,1,54000,20000,E,18.79,MEDICAL,1,0.37,5,OWN
29,11,1,54912,5500,C,12.53,DEBTCONSOLIDATION,0,0.1,8,MORTGAGE
29,11,1,60000,6000,C,15.27,VENTURE,1,0.1,10,MORTGAGE
29,11,1,70000,6000,C,14.27,EDUCATION,0,0.09,7,MORTGAGE
29,11,1,78132,25000,D,15.33,DEBTCONSOLIDATION,1,0.32,6,MORTGAGE
29,11,1,105000,15000,D,14.42,HOMEIMPROVEMENT,0,0.14,5,MORTGAGE
29,11,1,115000,20000,C,13.79,EDUCATION,0,0.17,6,MORTGAGE
29,11,1,120000,5000,D,14.09,DEBTCONSOLIDATION,0,0.04,6,OWN
29,11,1,120000,5000,D,14.09,PERSONAL,0,0.04,5,OWN
29,12,0,30000,1500,B,11.49,DEBTCONSOLIDATION,1,0.05,8,RENT
29,12,0,35000,1800,A,5.42,DEBTCONSOLIDATION,0,0.05,5,RENT
29,12,0,35000,1800,A,5.42,DEBTCONSOLIDATION,0,0.05,7,RENT
29,12,0,39000,16000,A,5.99,EDUCATION,0,0.41,8,MORTGAGE
29,12,0,39000,16000,A,5.99,PERSONAL,0,0.41,8,MORTGAGE
29,12,0,40000,16000,B,11.71,DEBTCONSOLIDATION,1,0.4,6,RENT
29,12,0,51000,1800,B,11.49,PERSONAL,0,0.04,8,MORTGAGE
29,12,0,52000,5000,A,5.42,MEDICAL,0,0.1,7,MORTGAGE
29,12,0,52044,8875,A,7.9,EDUCATION,1,0.17,7,MORTGAGE
29,12,0,54000,10000,B,11.71,PERSONAL,1,0.19,7,RENT
29,12,0,56964,18000,A,11.09,DEBTCONSOLIDATION,1,0.32,8,RENT
29,12,0,61000,10000,D,16.07,VENTURE,0,0.16,9,RENT
29,12,0,70000,7000,A,7.66,HOMEIMPROVEMENT,0,0.1,10,MORTGAGE
29,12,0,76176,4800,A,6.99,MEDICAL,0,0.06,7,MORTGAGE
29,12,0,77367,1000,A,7.37,EDUCATION,0,0.01,9,OWN
29,12,0,80004,2000,B,9.76,PERSONAL,0,0.02,10,RENT
29,12,0,85000,8000,B,10.62,PERSONAL,0,0.09,8,RENT
29,12,0,85000,25000,B,9.25,PERSONAL,0,0.29,10,MORTGAGE
29,12,0,86400,8000,C,12.99,PERSONAL,0,0.09,8,MORTGAGE
29,12,0,92004,10000,B,9.63,MEDICAL,0,0.11,9,MORTGAGE
29,12,0,92004,10000,B,9.63,VENTURE,0,0.11,6,MORTGAGE
29,12,0,120000,12000,B,10.65,VENTURE,0,0.1,9,MORTGAGE
29,12,0,125000,25000,B,10.62,PERSONAL,0,0.2,8,MORTGAGE
29,12,0,140000,24250,B,11.12,MEDICAL,0,0.17,8,MORTGAGE
29,12,0,146000,3800,A,6.39,MEDICAL,0,0.03,6,MORTGAGE
29,12,0,150000,7000,A,9.32,PERSONAL,0,0.05,6,MORTGAGE
29,12,0,218000,14400,A,8.9,EDUCATION,0,0.07,7,MORTGAGE
29,12,0,242400,35000,B,10.37,MEDICAL,0,0.14,8,OWN
29,12,0,250000,8000,A,7.51,VENTURE,0,0.03,10,MORTGAGE
29,12,1,72000,12000,D,15.62,DEBTCONSOLIDATION,1,0.17,9,MORTGAGE
29,12,1,108996,22000,E,11.09,VENTURE,0,0.2,5,MORTGAGE
29,12,1,115000,35000,D,15.28,EDUCATION,0,0.3,5,OWN
29,12,1,162350,25000,G,21.64,MEDICAL,1,0.13,9,RENT
29,13,0,24960,4000,A,5.42,DEBTCONSOLIDATION,0,0.16,10,RENT
29,13,0,24960,4000,A,5.42,VENTURE,0,0.16,6,RENT
29,13,0,30000,9000,B,10.36,PERSONAL,1,0.3,10,MORTGAGE
29,13,0,30288,13000,C,14.35,PERSONAL,1,0.43,8,RENT
29,13,0,32000,6000,B,12.18,EDUCATION,0,0.19,10,RENT
29,13,0,32000,8000,A,5.99,HOMEIMPROVEMENT,0,0.25,7,MORTGAGE
29,13,0,32000,8000,A,5.99,PERSONAL,0,0.25,6,MORTGAGE
29,13,0,32800,12000,E,16.45,MEDICAL,1,0.37,9,RENT
29,13,0,33996,6000,D,14.09,EDUCATION,0,0.18,7,RENT
29,13,0,34000,2000,C,14.72,VENTURE,0,0.06,5,RENT
29,13,0,36000,12000,A,7.49,MEDICAL,1,0.33,10,RENT
29,13,0,38000,15000,A,6.91,DEBTCONSOLIDATION,1,0.39,8,RENT
29,13,0,39000,10000,D,11.09,PERSONAL,1,0.26,5,MORTGAGE
29,13,0,39960,11000,D,16.49,EDUCATION,0,0.28,6,MORTGAGE
29,13,0,40000,1400,A,5.99,VENTURE,0,0.04,9,MORTGAGE
29,13,0,40000,6400,A,7.51,PERSONAL,0,0.16,6,MORTGAGE
29,13,0,40000,25000,B,11.86,HOMEIMPROVEMENT,0,0.63,6,MORTGAGE
29,13,0,40000,25000,B,11.86,PERSONAL,0,0.63,7,MORTGAGE
29,13,0,42000,2500,A,6.76,MEDICAL,0,0.06,5,OWN
29,13,0,42000,9000,C,13.06,PERSONAL,0,0.21,5,RENT
29,13,0,43000,10000,A,8,MEDICAL,0,0.23,9,MORTGAGE
29,13,0,43200,4625,A,5.42,PERSONAL,0,0.11,6,OWN
29,13,0,43800,4800,A,7.05,HOMEIMPROVEMENT,0,0.11,7,OWN
29,13,0,44000,24000,A,6.91,MEDICAL,0,0.55,8,MORTGAGE
29,13,0,44400,21000,B,10.99,HOMEIMPROVEMENT,0,0.47,8,MORTGAGE
29,13,0,45000,10000,A,7.88,PERSONAL,0,0.22,10,OWN
29,13,0,45000,13000,A,9.63,EDUCATION,0,0.29,9,MORTGAGE
29,13,0,45000,15000,B,11.49,VENTURE,0,0.33,8,OWN
29,13,0,45516,6000,C,13.49,DEBTCONSOLIDATION,0,0.13,8,MORTGAGE
29,13,0,46000,4800,B,11.86,HOMEIMPROVEMENT,1,0.1,9,MORTGAGE
29,13,0,48000,4975,A,5.79,MEDICAL,0,0.1,7,MORTGAGE
29,13,0,48000,6625,A,8.49,PERSONAL,0,0.14,9,MORTGAGE
29,13,0,48000,7000,A,8.49,VENTURE,0,0.15,9,MORTGAGE
29,13,0,48000,10000,A,7.51,PERSONAL,0,0.21,7,RENT
29,13,0,48000,10000,A,7.51,VENTURE,0,0.21,10,RENT
29,13,0,48000,20000,B,11.09,PERSONAL,0,0.42,9,MORTGAGE
29,13,0,48000,20000,B,11.36,HOMEIMPROVEMENT,0,0.42,10,MORTGAGE
29,13,0,48712,11050,A,5.42,VENTURE,0,0.23,6,MORTGAGE
29,13,0,48712,11050,A,5.42,VENTURE,0,0.23,9,MORTGAGE
29,13,0,49349,4000,B,11.49,DEBTCONSOLIDATION,0,0.08,5,MORTGAGE
29,13,0,50000,6000,B,9.99,HOMEIMPROVEMENT,0,0.12,7,RENT
29,13,0,50000,12000,A,8.94,VENTURE,0,0.24,5,RENT
29,13,0,50000,13650,B,10.99,MEDICAL,0,0.27,9,MORTGAGE
29,13,0,52000,1000,C,13.23,VENTURE,0,0.02,8,OWN
29,13,0,52000,7000,D,16.77,PERSONAL,0,0.13,5,RENT
29,13,0,52100,5000,B,10.99,PERSONAL,0,0.1,9,RENT
29,13,0,53000,10750,C,13.11,DEBTCONSOLIDATION,0,0.2,7,MORTGAGE
29,13,0,53313,19850,B,11.09,MEDICAL,1,0.37,7,RENT
29,13,0,54000,12000,B,11.99,MEDICAL,0,0.22,8,MORTGAGE
29,13,0,55000,6000,B,11.09,DEBTCONSOLIDATION,0,0.11,9,RENT
29,13,0,55000,8000,C,13.72,MEDICAL,0,0.15,9,MORTGAGE
29,13,0,55200,4000,B,10.59,HOMEIMPROVEMENT,0,0.07,10,RENT
29,13,0,55500,12000,A,7.88,DEBTCONSOLIDATION,0,0.22,8,RENT
29,13,0,55530,18825,A,8.9,EDUCATION,0,0.34,7,MORTGAGE
29,13,0,56500,14750,A,11.09,MEDICAL,0,0.26,8,MORTGAGE
29,13,0,57000,6000,A,9.32,HOMEIMPROVEMENT,0,0.11,5,MORTGAGE
29,13,0,57300,12000,B,11.48,MEDICAL,0,0.21,8,OWN
29,13,0,58000,14000,A,7.51,HOMEIMPROVEMENT,0,0.24,7,MORTGAGE
29,13,0,58800,16000,B,9.88,VENTURE,0,0.27,6,MORTGAGE
29,13,0,59520,9000,A,5.42,HOMEIMPROVEMENT,0,0.15,9,RENT
29,13,0,60000,1000,A,6.76,VENTURE,0,0.02,8,OWN
29,13,0,60000,2075,C,15.23,PERSONAL,0,0.03,7,RENT
29,13,0,60000,6400,B,11.89,DEBTCONSOLIDATION,0,0.11,8,MORTGAGE
29,13,0,60000,8000,A,5.99,MEDICAL,0,0.13,9,MORTGAGE
29,13,0,60000,13500,A,7.51,MEDICAL,0,0.23,5,MORTGAGE
29,13,0,60000,13500,A,7.51,PERSONAL,0,0.23,7,MORTGAGE
29,13,0,60000,17000,D,14.96,HOMEIMPROVEMENT,0,0.28,8,RENT
29,13,0,60000,25000,G,20.16,MEDICAL,1,0.42,10,MORTGAGE
29,13,0,60500,3000,C,13.61,VENTURE,0,0.05,9,RENT
29,13,0,61848,5000,B,10.38,VENTURE,0,0.08,10,OWN
29,13,0,62000,9000,C,11.09,DEBTCONSOLIDATION,0,0.15,7,RENT
29,13,0,62000,9000,C,11.09,EDUCATION,0,0.15,9,RENT
29,13,0,62050,3600,E,17.99,MEDICAL,1,0.05,9,MORTGAGE
29,13,0,62500,5000,B,11.36,DEBTCONSOLIDATION,0,0.08,7,MORTGAGE
29,13,0,62500,5000,B,11.36,MEDICAL,0,0.08,5,MORTGAGE
29,13,0,63000,10000,A,7.49,MEDICAL,0,0.16,5,RENT
29,13,0,63000,10000,A,7.49,MEDICAL,0,0.16,8,RENT
29,13,0,63000,15000,A,11.09,HOMEIMPROVEMENT,0,0.24,7,OWN
29,13,0,64320,8000,A,6.03,MEDICAL,0,0.12,9,MORTGAGE
29,13,0,64744,4800,B,11.09,EDUCATION,0,0.07,6,RENT
29,13,0,65000,16000,D,17.27,PERSONAL,0,0.25,6,RENT
29,13,0,65061,12000,B,9.62,PERSONAL,0,0.18,5,MORTGAGE
29,13,0,66901,9475,C,11.09,MEDICAL,0,0.14,10,MORTGAGE
29,13,0,67000,10000,A,7.14,HOMEIMPROVEMENT,0,0.15,6,MORTGAGE
29,13,0,67000,10000,A,7.14,VENTURE,0,0.15,8,MORTGAGE
29,13,0,67171,1600,A,8.9,MEDICAL,0,0.02,7,RENT
29,13,0,67422,12800,B,11.49,EDUCATION,0,0.19,8,MORTGAGE
29,13,0,68000,10000,A,7.74,EDUCATION,0,0.15,7,MORTGAGE
29,13,0,68004,3500,B,12.21,PERSONAL,0,0.05,9,MORTGAGE
29,13,0,69000,4800,B,11.11,MEDICAL,0,0.07,10,RENT
29,13,0,69000,15000,B,10.62,MEDICAL,0,0.22,6,MORTGAGE
29,13,0,69600,5600,B,11.99,HOMEIMPROVEMENT,0,0.08,6,RENT
29,13,0,70000,6500,A,7.88,DEBTCONSOLIDATION,0,0.09,9,MORTGAGE
29,13,0,70000,8000,A,7.49,EDUCATION,0,0.11,5,RENT
29,13,0,70000,10000,A,6.99,MEDICAL,0,0.14,5,MORTGAGE
29,13,0,70000,10000,A,6.99,MEDICAL,0,0.14,10,MORTGAGE
29,13,0,70000,13000,A,6.91,VENTURE,0,0.19,8,OWN
29,13,0,71000,14000,A,7.14,MEDICAL,0,0.2,5,OWN
29,13,0,72000,7400,A,5.42,MEDICAL,0,0.1,8,MORTGAGE
29,13,0,72000,15900,C,13.04,DEBTCONSOLIDATION,0,0.22,10,RENT
29,13,0,72000,15900,C,13.04,MEDICAL,0,0.22,9,RENT
29,13,0,72000,22100,A,7.29,VENTURE,0,0.31,5,MORTGAGE
29,13,0,74000,11500,B,11.71,HOMEIMPROVEMENT,0,0.16,10,RENT
29,13,0,74004,13000,B,11.26,PERSONAL,0,0.18,6,MORTGAGE
29,13,0,76000,28000,D,16.77,MEDICAL,0,0.37,10,OWN
29,13,0,76200,20000,A,6.91,EDUCATION,0,0.26,7,MORTGAGE
29,13,0,76500,13475,A,8.94,EDUCATION,0,0.18,9,MORTGAGE
29,13,0,78000,10000,C,12.73,VENTURE,0,0.13,7,MORTGAGE
29,13,0,78000,14400,A,11.09,VENTURE,0,0.18,7,OWN
29,13,0,80000,10000,A,7.9,EDUCATION,0,0.13,9,MORTGAGE
29,13,0,80000,15000,B,10.37,MEDICAL,0,0.19,8,RENT
29,13,0,80400,8000,A,7.14,MEDICAL,0,0.1,7,MORTGAGE
29,13,0,80400,8000,A,7.14,VENTURE,0,0.1,10,MORTGAGE
29,13,0,81400,10000,A,11.09,EDUCATION,0,0.12,8,MORTGAGE
29,13,0,81900,8000,A,7.66,VENTURE,0,0.1,10,MORTGAGE
29,13,0,83000,7500,A,8.9,DEBTCONSOLIDATION,0,0.09,6,MORTGAGE
29,13,0,83000,7500,A,8.9,HOMEIMPROVEMENT,0,0.09,6,MORTGAGE
29,13,0,83000,10000,B,11.99,EDUCATION,0,0.12,6,RENT
29,13,0,84000,6000,A,5.42,PERSONAL,0,0.07,5,OWN
29,13,0,84996,6000,A,7.68,DEBTCONSOLIDATION,0,0.07,8,MORTGAGE
29,13,0,85155,20000,D,14.61,HOMEIMPROVEMENT,0,0.23,6,RENT
29,13,0,89520,8000,C,13.23,MEDICAL,0,0.09,10,OWN
29,13,0,90000,6000,A,6.03,DEBTCONSOLIDATION,0,0.07,5,MORTGAGE
29,13,0,90000,10000,B,12.21,DEBTCONSOLIDATION,0,0.11,7,MORTGAGE
29,13,0,90000,10000,B,12.21,VENTURE,0,0.11,10,MORTGAGE
29,13,0,90000,21000,B,11.99,DEBTCONSOLIDATION,0,0.23,10,MORTGAGE
29,13,0,90444,12000,A,7.14,MEDICAL,0,0.13,8,RENT
29,13,0,91200,2000,B,11.49,PERSONAL,0,0.02,8,MORTGAGE
29,13,0,91440,23000,A,6.54,HOMEIMPROVEMENT,0,0.25,7,RENT
29,13,0,93000,21000,B,12.42,EDUCATION,1,0.23,10,RENT
29,13,0,94000,4800,B,10.99,MEDICAL,0,0.05,5,MORTGAGE
29,13,0,94000,30000,A,6.62,PERSONAL,0,0.32,7,MORTGAGE
29,13,0,96500,10000,B,8.88,PERSONAL,0,0.1,8,RENT
29,13,0,97000,10000,C,14.65,VENTURE,0,0.1,8,MORTGAGE
29,13,0,98000,14000,B,10.25,HOMEIMPROVEMENT,0,0.14,5,MORTGAGE
29,13,0,98736,9000,B,11.89,VENTURE,0,0.09,6,OWN
29,13,0,99000,4500,A,5.42,PERSONAL,0,0.05,9,MORTGAGE
29,13,0,100000,10000,A,6.92,HOMEIMPROVEMENT,0,0.1,7,OWN
29,13,0,100000,10000,A,6.92,PERSONAL,0,0.1,8,OWN
29,13,0,100000,20000,A,6.54,MEDICAL,0,0.2,5,MORTGAGE
29,13,0,102000,6000,A,7.88,MEDICAL,0,0.06,9,MORTGAGE
29,13,0,103000,4500,A,7.29,MEDICAL,0,0.04,6,MORTGAGE
29,13,0,105000,5000,C,12.53,PERSONAL,0,0.05,9,MORTGAGE
29,13,0,105000,12000,A,7.88,HOMEIMPROVEMENT,0,0.11,7,MORTGAGE
29,13,0,105000,12000,A,7.88,MEDICAL,0,0.11,10,MORTGAGE
29,13,0,105000,17000,B,10.25,DEBTCONSOLIDATION,0,0.16,10,MORTGAGE
29,13,0,105996,25000,D,14.83,HOMEIMPROVEMENT,0,0.24,9,RENT
29,13,0,108000,3500,A,6.76,DEBTCONSOLIDATION,0,0.03,5,MORTGAGE
29,13,0,110004,12000,B,10.36,MEDICAL,0,0.11,6,MORTGAGE
29,13,0,112992,8000,A,7.49,DEBTCONSOLIDATION,0,0.07,8,MORTGAGE
29,13,0,114500,30000,E,19.29,DEBTCONSOLIDATION,1,0.26,6,MORTGAGE
29,13,0,115000,5000,A,6.03,DEBTCONSOLIDATION,0,0.04,9,MORTGAGE
29,13,0,115742,7000,A,6.62,PERSONAL,0,0.06,8,MORTGAGE
29,13,0,118374,3500,C,13.49,HOMEIMPROVEMENT,0,0.03,5,MORTGAGE
29,13,0,120000,7000,A,8.94,HOMEIMPROVEMENT,0,0.06,10,MORTGAGE
29,13,0,120000,10000,A,6.17,VENTURE,0,0.08,8,MORTGAGE
29,13,0,124000,8100,A,7.51,MEDICAL,0,0.07,7,MORTGAGE
29,13,0,125000,14400,A,5.79,EDUCATION,0,0.12,10,MORTGAGE
29,13,0,130000,17500,A,8.94,VENTURE,0,0.13,9,MORTGAGE
29,13,0,140000,12600,A,11.09,VENTURE,0,0.09,6,MORTGAGE
29,13,0,144000,16000,A,6.62,VENTURE,0,0.11,6,MORTGAGE
29,13,0,144000,16000,A,6.62,VENTURE,0,0.11,9,MORTGAGE
29,13,0,153000,3000,B,10.74,VENTURE,0,0.02,8,OWN
29,13,0,158000,11000,A,8.49,EDUCATION,0,0.07,6,OWN
29,13,0,158000,11000,A,8.49,VENTURE,0,0.07,7,OWN
29,13,0,165000,10000,A,6.03,VENTURE,0,0.06,10,MORTGAGE
29,13,0,170000,18000,B,12.42,DEBTCONSOLIDATION,0,0.11,6,MORTGAGE
29,13,0,200000,10000,B,12.69,VENTURE,0,0.05,9,MORTGAGE
29,13,0,200000,23000,B,12.18,EDUCATION,0,0.12,9,OWN
29,13,0,220000,8500,B,10.37,DEBTCONSOLIDATION,0,0.04,5,MORTGAGE
29,13,0,240000,12000,A,6.03,DEBTCONSOLIDATION,0,0.05,9,MORTGAGE
29,13,0,250000,20000,C,13.79,EDUCATION,0,0.08,8,MORTGAGE
29,13,0,290000,13175,B,10.99,PERSONAL,0,0.05,7,MORTGAGE
29,13,0,350000,12000,A,7.51,DEBTCONSOLIDATION,0,0.03,7,MORTGAGE
29,13,1,26004,4000,D,14.74,DEBTCONSOLIDATION,1,0.15,9,MORTGAGE
29,13,1,30796,5000,D,14.96,MEDICAL,0,0.16,8,RENT
29,13,1,34000,2000,C,14.72,MEDICAL,0,0.06,7,RENT
29,13,1,44991,5000,C,14.72,MEDICAL,0,0.11,5,MORTGAGE
29,13,1,44991,5000,C,14.72,MEDICAL,0,0.11,8,MORTGAGE
29,13,1,51996,20000,D,11.09,VENTURE,1,0.38,5,RENT
29,13,1,54000,12000,D,14.74,PERSONAL,0,0.22,10,RENT
29,13,1,60000,9600,C,14.35,MEDICAL,0,0.16,6,OWN
29,13,1,60000,25000,G,20.16,DEBTCONSOLIDATION,1,0.42,9,MORTGAGE
29,13,1,64000,4900,C,11.09,PERSONAL,0,0.08,10,RENT
29,13,1,65000,10000,D,15.33,EDUCATION,0,0.15,6,MORTGAGE
29,13,1,65000,16000,C,12.87,PERSONAL,0,0.25,10,MORTGAGE
29,13,1,70000,16000,D,14.42,PERSONAL,0,0.23,6,RENT
29,13,1,70000,25000,D,15.62,PERSONAL,0,0.36,9,OWN
29,13,1,72000,2000,D,14.59,DEBTCONSOLIDATION,1,0.03,8,RENT
29,13,1,76000,20000,F,16.08,HOMEIMPROVEMENT,1,0.26,6,MORTGAGE
29,13,1,77248,21600,C,13.85,HOMEIMPROVEMENT,0,0.28,7,MORTGAGE
29,13,1,80000,15000,C,13.72,MEDICAL,0,0.19,5,RENT
29,13,1,80000,16000,C,12.84,HOMEIMPROVEMENT,0,0.2,7,MORTGAGE
29,13,1,89520,8000,C,13.23,EDUCATION,0,0.09,5,OWN
29,13,1,89849,6000,C,13.98,EDUCATION,0,0.07,5,MORTGAGE
29,13,1,89849,6000,C,13.98,PERSONAL,0,0.07,10,MORTGAGE
29,13,1,117600,14400,C,12.99,DEBTCONSOLIDATION,0,0.12,6,MORTGAGE
29,13,1,118374,3500,C,13.49,VENTURE,0,0.03,6,MORTGAGE
29,13,1,130000,6000,C,13.04,DEBTCONSOLIDATION,0,0.05,9,MORTGAGE
29,13,1,173088,8000,C,13.79,VENTURE,0,0.05,10,MORTGAGE
29,13,1,180000,12000,C,12.99,DEBTCONSOLIDATION,0,0.07,5,MORTGAGE
29,14,0,38400,11000,A,7.49,EDUCATION,0,0.29,7,RENT
29,14,0,40000,7000,A,7.14,VENTURE,0,0.17,5,RENT
29,14,0,44000,16000,B,11.09,DEBTCONSOLIDATION,1,0.36,9,RENT
29,14,0,44000,16000,B,11.09,EDUCATION,1,0.36,8,RENT
29,14,0,45000,14400,A,7.29,PERSONAL,1,0.32,9,RENT
29,14,0,46296,8800,D,14.42,EDUCATION,0,0.19,7,RENT
29,14,0,47500,3500,A,8.9,VENTURE,0,0.07,9,MORTGAGE
29,14,0,56700,11000,B,10.62,MEDICAL,0,0.19,6,OWN
29,14,0,60000,20000,A,6.99,PERSONAL,0,0.33,7,MORTGAGE
29,14,0,62000,9600,E,18.39,EDUCATION,0,0.15,10,MORTGAGE
29,14,0,67000,3600,A,7.51,MEDICAL,0,0.05,10,OWN
29,14,0,68000,20000,A,8.9,EDUCATION,0,0.29,5,MORTGAGE
29,14,0,71400,10000,C,14.27,PERSONAL,1,0.14,8,MORTGAGE
29,14,0,76596,17600,C,13.16,HOMEIMPROVEMENT,0,0.23,7,MORTGAGE
29,14,0,76596,17600,C,13.16,MEDICAL,0,0.23,10,MORTGAGE
29,14,0,80000,5000,D,15.21,HOMEIMPROVEMENT,0,0.06,6,MORTGAGE
29,14,0,80000,25000,A,7.49,HOMEIMPROVEMENT,0,0.31,7,MORTGAGE
29,14,0,82438,3600,B,10.99,PERSONAL,1,0.04,9,RENT
29,14,0,85000,7500,B,11.49,VENTURE,0,0.09,10,MORTGAGE
29,14,0,90000,10000,B,10.65,EDUCATION,0,0.11,6,MORTGAGE
29,14,0,90000,15000,B,11.11,HOMEIMPROVEMENT,0,0.17,9,MORTGAGE
29,14,0,99780,6000,B,11.14,HOMEIMPROVEMENT,0,0.06,8,MORTGAGE
29,14,0,106369,18000,A,6.17,DEBTCONSOLIDATION,0,0.17,9,MORTGAGE
29,14,0,117000,7800,A,8.9,VENTURE,0,0.07,8,MORTGAGE
29,14,0,135000,24000,A,5.99,MEDICAL,0,0.18,10,MORTGAGE
29,14,0,142000,24250,B,11.48,EDUCATION,0,0.17,7,OWN
29,14,0,142000,24250,B,11.48,PERSONAL,0,0.17,8,OWN
29,14,0,150000,12000,A,5.42,VENTURE,0,0.08,9,MORTGAGE
29,14,0,186063,25000,B,10.46,EDUCATION,0,0.13,6,MORTGAGE
29,14,0,200000,16000,B,12.69,EDUCATION,0,0.08,7,RENT
29,14,0,200000,16000,B,12.69,PERSONAL,0,0.08,7,RENT
29,14,1,35000,8000,C,12.68,EDUCATION,0,0.23,9,MORTGAGE
29,14,1,63755,3000,C,11.09,MEDICAL,0,0.05,10,MORTGAGE
29,14,1,68000,15000,C,12.73,PERSONAL,0,0.22,6,MORTGAGE
30,1,0,10800,1500,B,11.48,PERSONAL,1,0.14,9,RENT
30,1,0,12996,2000,E,17.19,PERSONAL,1,0.15,6,RENT
30,1,0,20000,3000,B,11.49,PERSONAL,1,0.15,8,RENT
30,1,0,20000,6000,B,11.09,EDUCATION,0,0.3,9,RENT
30,1,0,21360,2400,B,10.25,VENTURE,0,0.11,9,RENT
30,1,0,21600,1500,B,11.71,DEBTCONSOLIDATION,1,0.07,8,RENT
30,1,0,21600,1500,B,11.71,PERSONAL,1,0.07,9,RENT
30,1,0,22000,5375,B,12.21,EDUCATION,0,0.24,9,MORTGAGE
30,1,0,23000,950,B,11.09,MEDICAL,0,0.04,6,RENT
30,1,0,25716,3000,C,13.72,PERSONAL,0,0.12,10,RENT
30,1,0,28800,8000,C,12.73,DEBTCONSOLIDATION,0,0.28,10,RENT
30,1,0,28800,8000,C,13.22,MEDICAL,0,0.28,9,RENT
30,1,0,30000,10000,A,6.99,VENTURE,0,0.33,5,MORTGAGE
30,1,0,30000,14500,B,11.09,PERSONAL,1,0.48,8,RENT
30,1,0,30809,11200,B,11.99,EDUCATION,1,0.36,7,RENT
30,1,0,30809,11200,B,11.99,MEDICAL,1,0.36,8,RENT
30,1,0,31000,5000,B,9.91,VENTURE,0,0.16,10,RENT
30,1,0,32000,15000,B,12.42,DEBTCONSOLIDATION,1,0.47,5,RENT
30,1,0,32004,24250,B,11.12,PERSONAL,1,0.76,5,RENT
30,1,0,33280,4000,C,13.79,MEDICAL,0,0.12,9,RENT
30,1,0,34000,7500,C,11.09,VENTURE,1,0.22,6,RENT
30,1,0,34000,8000,A,7.9,MEDICAL,1,0.24,5,RENT
30,1,0,36000,15000,A,6.62,DEBTCONSOLIDATION,0,0.42,9,MORTGAGE
30,1,0,38126,11000,A,7.51,VENTURE,0,0.29,8,RENT
30,1,0,38220,9775,A,11.09,DEBTCONSOLIDATION,0,0.26,10,MORTGAGE
30,1,0,39000,2300,A,8.59,MEDICAL,0,0.06,6,RENT
30,1,0,39000,2300,A,8.59,MEDICAL,0,0.06,8,RENT
30,1,0,39000,2400,B,10.99,DEBTCONSOLIDATION,0,0.06,7,RENT
30,1,0,40000,5500,A,7.74,DEBTCONSOLIDATION,0,0.14,10,RENT
30,1,0,40000,5500,A,7.74,PERSONAL,0,0.14,6,RENT
30,1,0,42000,1600,B,10.37,PERSONAL,0,0.04,6,RENT
30,1,0,42000,4000,A,7.88,DEBTCONSOLIDATION,0,0.1,6,RENT
30,1,0,42000,6000,D,14.46,MEDICAL,1,0.14,5,RENT
30,1,0,42000,12000,B,9.88,PERSONAL,0,0.29,8,RENT
30,1,0,42312,5500,A,8.59,EDUCATION,0,0.13,6,RENT
30,1,0,43000,3200,A,8,MEDICAL,0,0.07,5,RENT
30,1,0,44000,6800,A,6.91,EDUCATION,0,0.15,7,MORTGAGE
